id,lat,lon,name,street,postcode,brand
157314571,51.5247844,-0.080099,The Leaf,Curtain Road,EC2A 3AA,
157314574,51.5256763,-0.0824785,Attendant,Great Eastern Street,EC2A 3JL,Attendant
157314582,51.5252527,-0.0815899,Kybelle,Great Eastern Street,EC2A 3QR,
157718871,51.505381,-0.1877438,Unknown,,,
157748191,51.5171506,-0.123306,Cafe Ma-Do,,,
157748211,51.5170957,-0.1238332,Wild & Coffee Company,,,
157757527,51.5168256,-0.1258299,That Coffee Shop,Shaftesbury Avenue,,
157759515,51.5165211,-0.1260432,The Coffee Tree,,,
157767108,51.5139385,-0.1285155,Milano Cafe & Restaurant,Shaftesbury Avenue,,
157771295,51.5133309,-0.1311099,Balans Soho Society Cafe,Old Compton Street,W1D 4UG,
157771315,51.5132412,-0.1313901,Caffè Nero,Frith Street,W1D 4SQ,Caffè Nero
157771330,51.513041,-0.131906,Joe & The Juice,Dean Street,,Joe & The Juice
157771398,51.5136898,-0.1297211,Z Cafe,Old Compton Street,,
157771401,51.5135649,-0.129938,Hatch Waffles,Moor Street,,
157771402,51.5136872,-0.1295582,Caffè Nero,Charing Cross Road,WC2H 0DP,Caffè Nero
157771406,51.5136223,-0.129948,Chatime,Old Compton Street,,Chatime
157779627,51.5143913,-0.1344759,Cocomelt,Wardour Street,,
157779660,51.5127178,-0.1332598,Starbucks,,,Starbucks
157933178,51.6321641,-0.175193,Ems Coffee,High Road,N20 9HJ,
158230006,51.606895,0.0008383,Halex Vino•teca,Hale End Road,E4 9PT,
158754677,51.634591,-0.152634,Unknown,,,
159402282,51.4929152,-0.1496572,Caffe Fratelli,Elizabeth Street,,
159402308,51.4929404,-0.1497274,Melissa,Elizabeth Street,,
159402316,51.4932934,-0.1505436,Peggy Porschen Belgravia,Ebury Street,SW1W 9QQ,
159466941,51.5845315,-0.0207083,Copperfield,High Street,E17 7JH,
159482777,51.5152464,-0.1359047,Nuttea,Noel Street,W1F 8GD,NUTTEA
159482780,51.5150586,-0.1359223,Blank Street Coffee,Noel Street,,Blank Street Coffee
159482788,51.5146056,-0.1355133,Vital Ingredient,Berwick Street,,
159483966,51.5154573,-0.1358125,KOZZEE,Wardour Street,,
159512324,51.5845045,-0.0223457,Sun On Cafe,High Street,E17 7BH,
159741176,51.5072572,-0.2058659,Unico,,,
159741216,51.5069076,-0.2071171,Unknown,Holland Park Avenue,,
159741223,51.5070597,-0.2065766,Joe & The Juice,Holland Park Avenue,,Joe & The Juice
159741237,51.5072732,-0.2058082,Starbucks,,,Starbucks
159859486,51.5841562,-0.0194027,Cafe Chaii,Hoe Street,E17 3AY,
160138933,51.5173403,-0.0882808,Coco di Mama,London Wall,EC2M 5QA,
160138948,51.5175978,-0.0883352,Cafe Verona,Moorgate,EC2M 6SE,
160140552,51.5172711,-0.0877621,Pod,London Wall,EC2M 5QD,
160140557,51.5173215,-0.0880955,Keu,London Wall,EC2M 5QD,
160141504,51.5866604,-0.0206936,L'Hirondelle Coffee Shop,Hoe Street,E17 4QH,
160163213,51.5186929,-0.0852765,Costa,Eldon Street,EC2M 7LS,Costa
160218776,51.5869833,-0.0207764,Oasis,Hoe Street,E17 4QR,
160218778,51.5872213,-0.0208515,Indulgence Cafe,Hoe Street,E17 4QR,
160218781,51.5874037,-0.0209412,Tassili,Hoe Street,E17 4QR,
160218783,51.5871463,-0.020858,Cafe Des Stars,Hoe Street,,
160391560,51.5838753,-0.0253699,First Stop Cafe,High Street,E17 7BX,
160902667,51.5232639,-0.0980707,Costa,Goswell Road,EC1M 7AD,Costa
161420156,51.5138644,-0.1099917,Bagelmania,Fleet Street,EC4Y 1BT,
161420157,51.5132088,-0.1129049,Soho Coffee Co.,Strand,WC2R 1AP,
161420184,51.5136057,-0.1116147,The Fleet Street Press,Fleet Street,EC4Y 1AU,
161710600,51.5179895,-0.1031111,Cafe De Livio,Smithfield Street,EC1A 9LA,
161716917,51.5164941,-0.0761451,Café Nora,Wentworth Street,E1 7TB,
161716929,51.5171189,-0.0753795,Nilly's Cafe,Bell Lane,E1 7LA,
161720536,51.5170132,-0.0763077,Aqua Deli,Leyden Street,E1 7LE,
161720585,51.516977,-0.0762844,Fazenda,Leyden Street,E1 7LE,
161746349,51.6302515,-0.1781368,Nature's Nest,Totteridge Lane,N20 9QJ,
161746351,51.6302933,-0.1785426,The Waiting Room,Totteridge Lane,N20 9QJ,
161857856,51.454047,-0.0628477,Parkside,Forest Hill Road,SE22 0RR,
161977300,51.4531961,-0.0618209,French Café Bistrot,Forest Hill Road,SE22 0RR,
162033211,51.5180384,-0.0738427,Crisis Skylight Cafe,Commercial Street,E1 6LT,
163032680,51.5230591,-0.1056354,Scotti's Snack Bar,,,
163034470,51.5202678,-0.1034994,Starbucks,Cowcross Street,EC1M 6DQ,Starbucks
163379400,51.5314698,-0.1059422,Angel Inn,St. John Street,EC1V 4NJ,
163379404,51.5311818,-0.1058502,Unknown,St. John Street,,
163642314,51.5088442,-0.1877723,The Broadwalk,,,
163792608,51.5302001,-0.1019605,Wakley's,,,
163923530,51.5241026,-0.0840279,Top Daily Caffe,Paul Street,,
164241230,51.5260142,-0.0821005,Bon App,Rivington Street,EC2A 3DU,
164245932,51.5262913,-0.079782,Franco's Take Away,Rivington Street,EC2A 3AY,
164299459,51.5837126,-0.0249053,Coffee Beans Market,High Street,,
164321591,51.3625159,-0.1908343,Manor Park Cafe,,,
164523831,51.5228606,-0.0823576,First Step,Holywell Row,EC2A 4JB,
164621549,51.5838385,-0.0256019,Pop-in Cafe,High Street,,
164687436,51.5269357,-0.0786666,The Bike Shed,Old Street,EC1V 9LT,
164721339,51.4220339,-0.1195632,Rookery Cafe,Streatham Common South,SW16 3BZ,
164753252,51.5232238,-0.0831907,Clifton's Cafe,Clifton Street,EC2A 4LG,
164753260,51.5233082,-0.0821115,Devi Dhaba Curry Cafe,Scrutton Street,EC2A 4HU,
164759611,51.5221188,-0.081314,Jimmy Jacks,Worship Street,EC2A 2DG,
164966354,51.3688119,-0.0924584,Water Tower Teas,,,
165491345,51.5268653,-0.0813974,Shoreditch Artist Cafe,Old Street,EC1V 9LA,
165503253,51.5884194,-0.0206636,Cafe Aroma,Hoe Street,E17 4QS,
165503262,51.588519,-0.0205398,Forest Cafe,Hoe Street,,
165511908,51.5260031,-0.0810339,Ground Floor Coffee,Rivington Street,EC2A 3QP,
165524693,51.5880949,-0.0208971,Le Delice,Hoe Street,E17 4QR,
166292139,51.5254635,-0.2803059,Tim Hortons,Kendal Avenue,W3 0PA,Tim Hortons
166688584,51.5261208,-0.0801556,FWD:Coffee,Curtain Road,EC2A 3PJ,
166894176,51.4826997,-0.0400005,Park Café Hönle,Trundley's Road,SE8 5JE,
167261913,51.5238353,-0.096646,Old St Cafe,Old Street,EC1V 9AE,
167572154,51.4742224,-0.0796301,No. 67 Cafe & Restaurant,Peckham Road,SE5 8UH,
170205757,51.5163494,-0.0964811,Piccolo Bar,Gresham Street,EC2V 7BX,
172542836,51.4836551,-0.0839904,Stomping Grounds,,SE5 0RJ,
175155079,51.5143755,-0.1262985,26 Grains,Neal's Yard,WC2H 9DP,
177113743,51.4508852,-0.1004854,Steve's Cafe,Norwood Road,SE24 9AA,
177636873,51.416194,-0.0728143,Arin Cafe,Anerley Road,SE19 2AN,
179791116,51.5981632,-0.0913789,Tower Cafe,Lordship Lane,,
180070323,51.5637067,-0.1283935,The Spoke,Holloway Road,N19 3NH,
181059817,51.4160138,-0.0720943,Davimar Cafe,Anerley Road,SE19 2AS,
181643023,51.3149579,-0.135449,Poppy Cafe,Marlpit Lane,CR5 2HE,
182185353,51.5178523,0.1910729,Stables Café,,,
183746390,51.4196453,-0.077798,Cadence Performance,Anerley Hill,SE19 2AA,
187814233,51.5021015,-0.2029334,Holland Park Café,,,
187938429,51.6153296,-0.1462838,The Allotmentz,Friern Barnet Road,N11 3EH,
188431170,51.5466908,-0.0848596,Gesya Cafe,Balls Pond Road,N1 4AD,
189046133,51.4195753,-0.0796353,Bloom,Westow Hill,SE19 1SB,
189057221,51.4196783,-0.0824679,Caffè Nero,Westow Hill,SE19 1RX,Caffè Nero
189209042,51.418866,-0.0824624,Retro,Westow Street,SE19 3RY,
189209044,51.4192052,-0.0826309,Alistairs,Westow Street,SE19 3RY,
189209050,51.4187897,-0.0823882,Roasted Bean,Westow Street,SE19 3RY,
189209058,51.4192403,-0.0826514,Colairo’s,Westow Street,SE19 3RY,
189512282,51.4169673,-0.08111,Brown & Green Cafe,Church Road,SE19 2PR,
189514264,51.4177483,-0.0818123,Mi Cocina es tuya,Westow Street,SE19 3RW,
189514273,51.4178008,-0.0818088,Blackbird Bakery,Westow Street,SE19 3RW,
190104585,51.5689531,-0.1234932,a small place,Hornsey Road,,
190478874,51.4401206,-0.3880482,Unknown,,,
190701333,51.5128666,-0.0421026,Popular Cafe,Commercial Road,E1 0HY,
190715109,51.5130196,-0.0433565,Seniz Cafe,Commercial Road,E1 0HY,
190837467,51.5133346,-0.0429865,Two Magpies,Commercial Road,E1 0HJ,
190840466,51.5129378,-0.0394665,Frank's Cafe,Commercial Road,E14 7NT,
190983529,51.5137245,-0.0331013,Anchor Cafe,Salmon Lane,E14 7PG,
191276441,51.5695436,-0.1236787,Humdingers,,,
191317960,51.5187754,-0.1170417,Amigos,Eagle Street,,
191631085,51.5910081,-0.1028677,Sark Kosesi,,,
191633337,51.4769117,-0.2848723,Caffe Torelli,North Road,TW9 4HJ,
193023268,51.5516527,-0.0440137,The Barrel Boulangerie,Chatsworth Road,E5 0LH,
193601879,51.5076804,-0.0787001,Apostrophe,Tower Hill,EC3N 4AB,
194081475,51.4183346,-0.0826206,La Bruschetta,Westow Street,SE19 3RW,
194212847,51.4198452,-0.0801571,The Vaults Collective,Westow Hill,,
194212853,51.4198584,-0.0816164,Nama Cake House,Westow Hill,SE19 1TQ,
194212856,51.4198491,-0.0808138,Little Palace Cafe,Westow Hill,SE19 1TS,
195365597,51.5905796,-0.0171577,Bühler & Co.,Chingford Road,E17 4PJ,
195390043,51.5896363,-0.0184636,Craftworks,Hoe Street,E17 4PH,
195390045,51.5900822,-0.0176905,Speedfast Internet Cafe,Hoe Street,,
195603408,51.59001,-0.0155988,Amore,Forest Road,E17 4NE,
195603409,51.5900604,-0.0154988,Coffee & Cream,,,
195603410,51.5900823,-0.0160469,Enjoy Cafe,Forest Road,E17 4NE,
196477732,51.5903385,-0.017087,Wynwood Art District,Chingford Road,E17 4PJ,
196651386,51.510648,-0.1245971,Patisserie Valerie,Bedford Street,WC2E 9HE,Patisserie Valerie
196657742,51.5120747,-0.1202176,Cafe 26,,,
196701367,51.3775438,-0.1027769,The Lunch Box,Tamworth Road,CR0 1XX,
196701373,51.3768811,-0.1021356,Costa,North End,CR0 1TL,Costa
196917808,51.5836148,-0.0262499,Market Cafe,High Street,E17 7BX,
197277982,51.3733243,-0.1010892,Beanies,Middle Street,CR0 1RE,
197448047,51.3735502,-0.1027508,Cafe Montego,Church Street,CR0 1RB,
197665541,51.5905289,-0.0217475,Tommy's Tuc Inn Cafe,Forest Road,E17 5JE,
197795651,51.5902563,-0.004666,Caffe Di Napoli,Wood Street,,
197795652,51.5908775,-0.0048546,Caffe Delight,Wood Street,E17 3HT,
197880567,51.5917853,-0.0050844,Corner Coffee Shop,Forest Road,E17 4AT,
198354760,51.3739566,-0.1047677,Coffee Time,Church Street,CR0 1RD,
198354769,51.3729731,-0.1015858,Erol's Cafe,Surrey Street,CR0 1RG,
198612613,51.5822198,-0.0133389,The Deli,Orford Road,E17 9NJ,
198612626,51.5821883,-0.0134053,The Village Bakery,Orford Road,E17 9NJ,
198678793,51.3738403,-0.0983317,Caffè Nero,George Street,CR0 1PB,Caffè Nero
199171531,51.5975207,-0.0151419,Monoux Coffee House,Chingford Road,,
199171535,51.5981305,-0.0152403,SiGiBi,Chingford Road,,
199398419,51.5557727,-0.177218,Coffee Cup,,,
199561812,51.5565107,-0.1780463,Le Pain Quotidien,,,Le Pain Quotidien
199637278,51.582087,-0.0304998,Friends Lounge,High Street,,
199637283,51.5818407,-0.0317853,Romax Coffee Bar,High Street,E17 7LD,
199637290,51.5821928,-0.029909,Jesse's Cafe,High Street,E17 7LD,
199637291,51.5821739,-0.0300658,Ricco's Cafe,High Street,E17 7LD,
200217290,51.5803543,-0.0330389,St James Kitchen,St James's Street,E17 7PF,
200217296,51.5802985,-0.0330643,Incoming Coffee,St James's Street,E17 7PF,
200340673,51.3712589,-0.1001722,TMRW & Byte Cafe,High Street,CR0 1QE,
200340675,51.371545,-0.1002697,Ludoquist,High Street,CR0 1QE,
200344205,51.5811525,-0.0334832,Costa,St James's Street,E17 7PF,Costa
200344209,51.5813724,-0.0338111,Mooboo Bubble Tea,St James's Street,,
200355125,51.5813961,-0.0332192,Delight Kebab & Cafe,St James's Street,,
200495305,51.5815812,-0.0329868,Bim's,High Street,E17 7LD,
200498161,51.5818718,-0.0329219,Querky Cafe,High Street,E17 7AD,
201192162,51.5823304,-0.0310268,Desi's Cakes,High Street,E17 7DB,
201192169,51.5822558,-0.031415,Cafe Cadde,High Street,E17 7AD,
201224980,51.5823818,-0.0306023,Deja Vu,High Street,E17 7DB,
201225618,51.5826313,-0.0296128,Fat Chef Coffee Shop,High Street,E17 7DB,
201225630,51.5824653,-0.0302441,Rio Cafe,High Street,,
201264890,51.4644219,-0.036952,Browns of Brockley,Coulgate Street,SE4 2RW,
201307372,51.5828343,-0.2243684,Hendon Park Cafe,,,
201507847,51.5356858,-0.1527517,The Beach Hut,,,
202465916,51.5864365,-0.0292237,Cake & Cafe,Palmerston Road,,
203179421,51.5689552,-0.1107907,N4 Coffee Fruit,,,
203185890,51.6054781,-0.1846754,Unknown,,,
203306809,51.5983057,-0.2317938,Sunny Hill Café,Watford Way,NW4 4XA,
203526622,51.5208688,-0.0977289,Gategrill Café,Aldersgate Street,EC1A 4JQ,
203530058,51.5201176,-0.0976692,Piazza,Aldersgate Street,EC1A 4JA,
203599003,51.464172,-0.0360652,Central Cafe,Brockley Road,SE4 2RS,
203599009,51.4637697,-0.0359022,George's Cafe Brockley,Brockley Road,SE4 2RS,
203869547,51.4981268,-0.132696,Starbucks,Victoria Street,SW1H 0EX,Starbucks
204000348,51.5161521,-0.0761257,Hohaki,Middlesex Street,E1 7EZ,
204000352,51.5161045,-0.0760233,3 Mien,Middlesex Street,E1 7EZ,
204000356,51.5162728,-0.0767758,Urban Baristas,Middlesex Street,E1 7DA,Urban Baristas
204000359,51.5161724,-0.0771153,Grain Kitchen,Harrow Place,E1 7DB,
204000364,51.5160357,-0.0765136,MB's,Middlesex Street,E1 7DA,
204000365,51.5158943,-0.0774582,Current Cafe,Harrow Place,E1 7DB,
204019353,51.4603959,-0.1883956,Costa,Old York Road,SW18 1SS,Costa
204022089,51.4598251,-0.1895358,Cha Thai Story,Old York Road,SW18 1SP,
204488363,51.4570388,-0.1948377,Kaspa's,Wandsworth High Street,SW18 4HY,Kaspa's
204489480,51.4570369,-0.1970343,Hopper Coffee House,Wandsworth High Street,SW18 4JE,
204489482,51.4569846,-0.1973049,Honey Cake,Wandsworth High Street,SW18 4JE,
204733072,51.4601577,-0.1768157,Deli Boutique,Saint John's Hill,SW11 1TQ,
204735065,51.4608487,-0.1746171,Birdhouse,Saint John's Hill,SW11 1SZ,
204735778,51.4609605,-0.174358,Story Coffee,Saint John's Hill,SW11 1SZ,
204912259,51.4261659,0.1015535,Sarto Lounge,High Street,DA14 6DS,
205036114,51.4517949,-0.3018156,Eileen's Cafe,Petersham Road,TW10 6UY,
205143219,51.4927211,-0.2647814,Caffè Nero,,,Caffè Nero
205143237,51.4927098,-0.2640243,Starbucks,,,Starbucks
205406215,51.366187,-0.0988229,Crystal Rocks Cafe,South End,CR0 1BF,
205406226,51.3655813,-0.0987842,Le Bon Cafe,South End,CR0 1BF,
205408323,51.5083773,-0.1211872,The Embankment Cafe,Victoria Embankment,WC2N 6PB,
205562550,51.4929336,-0.2673581,Hothouse Cafe,Chiswick High Road,,
205697245,51.492612,-0.2675824,Natalizi,Chiswick High Road,,
205702905,51.4926441,-0.2597327,WAFT Coffee,Chiswick High Road,W4 1PD,
205748440,51.4928291,-0.2574337,Mali's,Chiswick High Road,,
205878731,51.5874533,-0.0034339,Dudley's,Wood Street,E17 3LX,
205878735,51.5874965,-0.0034818,Moonlight Cafe,Wood Street,E17 3LX,
205902790,51.4928446,-0.255909,Caffè Nero,,,Caffè Nero
205998277,51.5882148,-0.0038415,Teras,Wood Street,E17 3LL,
205998280,51.5880274,-0.0037402,Coffee Boxx,Wood Street,E17 3LL,
206166122,51.5885759,-0.0039488,Indie Roots,Wood Street,,
206229121,51.5882666,-0.0080418,Unknown,,,
206233655,51.5894496,-0.0045267,Casa 05,Golden Parade,E17 3HU,
207354619,51.5895121,-0.0040528,Wood Street Cafe,Wood Street,,
207762820,51.4644354,-0.114019,Azmarino Coffee,,,
207885716,51.491655,-0.2556382,Beehive,Devonshire Road,,
207885723,51.4913491,-0.2554956,Arcane,Devonshire Road,,
209271377,51.4916562,-0.2560248,Urban Pantry,Devonshire Road,,
209271387,51.4928734,-0.2551697,Joe & The Juice,Chiswick High Road,,Oddbins
209271389,51.4920153,-0.2561641,Tamp Coffee,,,
209434667,51.4933899,-0.2550478,Starbucks,Turnham Green Terrace,,Starbucks
209445855,51.4963705,-0.2560314,Dareau,"Bedford Corner, South Parade",W4 1LD,
209445870,51.4956013,-0.255006,Trinity's,Bath Road,,
210423957,51.5073872,-0.022846,Doner & Gyros,Hertsmere Road,E14 4AF,
212850185,51.5241816,-0.0840111,Silvio's Sandwich bar,Paul Street,EC2A 4LN,
213915739,51.3626963,-0.0971077,Buongiorno Cafeteria,Selsdon Road,CR2 6PA,
213915741,51.3644317,-0.0985783,Cafe Apollonia,South End,CR0 1BG,
213915742,51.3632322,-0.0976274,Cafe Tresor,Selsdon Road,CR2 6PA,
213915761,51.3638283,-0.0979676,VapePit,South End,,
213915772,51.362348,-0.0960644,La Spezia,Selsdon Road,CR2 6PW,
213915817,51.3626709,-0.096607,Euphoria Food,Selsdon Road,CR2 6PW,
215323636,51.5019738,-0.1840958,Palace Gate Kiosk,,,
216592541,51.5325891,-0.0611929,Ozone Coffee Roasters,Pritchard's Road,,Ozone Coffee
217841714,51.5147568,-0.1501224,Cup+Lid,Gee's Court,,
217841717,51.5146747,-0.150285,Starbucks,James Street,,Starbucks
217843107,51.5159539,-0.1504125,Costa,Wigmore Street,W1U 1PZ,Costa
217844923,51.5153268,-0.1517294,Carraro,Duke Street,,
217955524,51.51535,-0.1515907,Panadera,Picton Place,W1U 1BN,
217964853,51.5149521,-0.1515887,Silvio's,Duke Street,W1U 1LN,
217965547,51.5150642,-0.1507477,Kula,James Street,W1U 1DS,
217979777,51.5153634,-0.1505951,Crome London,James Street,W1U 1ES,
220148647,51.5792505,-0.0126009,Hucks,Grove Road,E17 9BU,
220255008,51.5143024,-0.1051079,Manon Cafe,Fleet Street,EC4A 2AF,
220272362,51.5142989,-0.1090706,Black Sheep Coffee,Fleet Street,EC4A 2EA,Black Sheep Coffee
220272374,51.5142937,-0.1092979,Americano,Fleet Street,EC4A 2EN,
220287045,51.5140657,-0.1078433,Unknown,,,
220471661,51.5765777,-0.0152581,Atdheu Caffe,Hoe Street,E17 9AP,
220471665,51.5766845,-0.0154128,Sunset,Hoe Street,,
221540559,51.5334003,-0.042889,Pavilion Cafe,Old Ford Road,E9 7DE,
221618006,51.512339,-0.3485438,Brent Lodge Park Café,Church Road,W7 3BP,
222397576,51.3787864,-0.10297,Golden Chef's Grill,London Road,CR0 2TA,
223211557,51.3918573,-0.0880039,Station Cafe,,,
223399890,51.3796773,-0.1038952,Finjan,London Road,,
223919752,51.3812261,-0.1052541,Adam's Cafe,London Road,CR0 2TD,
224040338,51.5931353,-0.1431947,Broadway cafe & sandwich bar,Muswell Hill Broadway,N10 1BT,
224040339,51.5919952,-0.1432177,Beam,Muswell Hill Broadway,N10 1BY,
224040344,51.5915266,-0.1424173,Costa,Muswell Hill Broadway,N10 1DJ,Costa
224040355,51.5915577,-0.1430127,Beans and Blues,Muswell Hill Broadway,N10 1DE,
224040367,51.5929709,-0.1433419,Mooboo,Muswell Hill Broadway,N10 1BT,Mooboo
224040368,51.5916577,-0.1430721,Sable D'or,,,
224192391,51.5495347,-0.0754744,DNA,Kingsland High Street,E8 2PB,
224192482,51.5490929,-0.0755258,Enjoy Cafe,Kingsland High Street,E8 2PB,
224737388,51.4909944,-0.2239816,Antipode,Fulham Palace Road,,
224737391,51.4908524,-0.2239046,Truth,Fulham Palace Road,,
225465179,51.5357157,-0.1393274,Yamas,Camden High Street,NW1 0JH,
225465181,51.5356747,-0.1392875,Frida,Camden High Street,NW1 0JH,
225675060,51.534516,-0.13951,Bites,Mornington Crescent,NW1 7RB,
225785372,51.5339599,-0.1382558,Cafe Natural,Eversholt Street,,
225785375,51.5343986,-0.1386849,Costa,Millbrook Place,NW1 2JA,Costa
225785379,51.5333864,-0.1376296,Pal's Cafe,Eversholt Street,NW1 1BE,
225785462,51.5335502,-0.1378085,Suda,Eversholt Street,,
225812871,51.4176076,-0.0805112,Comfort & Joy,Church Road,SE19 2TA,
226063408,51.5356421,-0.1397743,Le-Vap,Camden High Street,,
226063412,51.5352491,-0.1388662,Saint Espressō,Camden High Street,NW1 0JH,
226067821,51.5361665,-0.1391374,Lisboa,Plender Street,NW1 0JT,
226373585,51.4193177,-0.0791957,AOK,Church Road,SE19 2ET,
226373586,51.419487,-0.0789721,Four Boroughs,Church Road,SE19 2ET,
227105879,51.5683447,0.070484,Valentines Park Cafe,,IG1 4SB,
227764204,51.3216531,0.0290705,The Lookout Coffee Shop,,,
229646521,51.5773178,-0.3296426,Sarah's Café,,HA1 2BW,
230342057,51.5206975,-0.1346944,Starbucks,Tottenham Court Road,W1T 2HQ,Starbucks
230384100,51.5288695,-0.1614681,The Waterside Café,,,
231275931,51.5573407,-0.1204717,Black Velvet Cafe,Parkhurst Road,N7 0LP,
231280965,51.5588007,-0.1179041,Beans & Cream,Seven Sisters Road,,
232187238,51.4414805,0.1472688,Costa,Bexley High Street,DA5 1AF,Costa
232187277,51.441474,0.1487973,Melucci's,Bexley High Street,,
232282158,51.3854852,-0.1101645,Mayday Cafe,London Road,CR0 3PB,
232331004,51.4416526,0.150708,Hamers,,,
232331020,51.4410609,0.1507491,Yum Yum's Cafe,,,
232387712,51.5381739,-0.1441052,Yumchaa,Parkway,NW1 7PN,
233809105,51.559008,-0.116843,T4 Tea For U,Seven Sisters Road,N7 6AA,T4
235395296,51.5203516,-0.1557311,Arro Coffee - The Temple of Coffee,Chiltern Street,W1U 6NJ,
237879296,51.5369315,-0.2987941,'R' Cafe,,,
237879297,51.5362045,-0.2981989,Cromwell Cafe,,,
239313740,51.5968507,0.0218974,HDO,High Road,E18 2QH,
239482107,51.5460876,-0.1909916,Cafe Bon,West End Lane,,
240450754,51.5671073,-0.1079677,Angel's Café,Stroud Green Road,,
240450755,51.5668659,-0.1075972,Costa,,,Costa
240450760,51.5666897,-0.1074167,Molen's Cafe,Stroud Green Road,,
241987368,51.4411936,0.1485209,Greys,,,
241987386,51.4415888,0.1500406,Village Cafe,,,
242288049,51.489145,-0.1367122,Khalouk & Taylor Deli,Moreton Street,SW1V 2PD,
242813507,51.59399,-0.3348287,Unknown,High Street,,
242819424,51.5221052,-0.1840826,Flotsam & Jetsam,,,
242895953,51.5705589,-0.1145325,Finsbury Breakfast,Stroud Green Road,,
243002728,51.596588,-0.3352025,Costa,High Street,HA3 7AJ,Costa
244221417,51.5815066,-0.3176389,Café Delight,Kenton Road,,
244234758,51.5428618,-0.0912623,My Favourite Cafe,Essex Road,N1 3AX,
244764995,51.5810746,-0.3182563,Jasmine's,Kenton Road,,
244772125,51.516053,-0.1438454,Starbucks Coffee Company,Cavendish Square,W1G 0LU,Starbucks
244772126,51.5164449,-0.1402635,Elan Café,Market Place,W1W 8AQ,
244995922,51.4660832,-0.2529061,Cafe Loris,White Hart Lane,SW13 0JP,
246795628,51.4717969,-0.2172873,The Tea House,Bishop's Avenue,SW6 6EA,
247916334,51.5537941,-0.2916305,Cam Plaza,,,
247929400,51.5537646,-0.288239,Shawarma Grill,High Road,HA9 6AZ,
247941665,51.5538348,-0.2869742,Trio Cafe & Sandwich Bar,,,
248749069,51.5535207,-0.2929555,Treatz,,,
249211264,51.5123124,-0.1438327,Hamilton's Cafe,Maddox Street,,
249217389,51.5132337,-0.1538068,Hagen,North Audley Street,,
249217391,51.5133059,-0.1538396,Hagen,North Audley Street,,
249455130,51.5130907,-0.1517522,The Epicurean,,,
250987048,51.4518701,-0.170473,The Skylark Cafe,Dorlcote Road,SW18 3RT,
251068937,51.5203695,-0.1354692,The Bay Leaf Cafe,Tottenham Street,,
251145054,51.4123923,-0.0670845,Uptown Cafe,Anerley Road,SE20 8AJ,
251161879,51.4648227,-0.0376892,Matchbox,Coulgate Street,SE4 2RW,
252108586,51.4205298,-0.0785858,Cafe Paradou,Crystal Palace Parade,SE19 1UA,
252108587,51.4202754,-0.0786801,Cafe St Germain,Crystal Palace Parade,SE19 1UA,
256331317,51.5323176,-0.2179223,Harvist,Chamberlayne Road,,
256656885,51.3930463,-0.3049167,Caffè Nero,Victoria Road,KT6 4JU,Caffè Nero
256656957,51.3943852,-0.3044526,The Surbiton Clock Tower Cafe,Claremont Road,KT6 4QR,
256902710,51.4287891,-0.0470536,Mayow Park Pavilion & Café,,,
257061995,51.3930575,-0.3050327,Allegro Cafe & Restaurant,Victoria Road,KT6 4JU,
257090286,51.5256607,-0.1250189,Store Street Espresso,Tavistock Place,WC1H 9RG,Store Street Espresso
257100766,51.5258326,-0.1258019,Fork (deli pattiserie),Marchmont Street,WC1N 1AL,
257148834,51.5193175,-0.1089816,Du:kan,Greville Street,,
257192110,51.5107235,-0.0680271,Mapa Cafe,Cable Street,E1 8JG,
257197859,51.5564272,-0.1177892,Amici Coffee Deli,,,
257262446,51.5122558,-0.1216069,Starbucks,Russell Street,WC2B 5HZ,Starbucks
257269020,51.512656,-0.1208642,Gelatorino,Russell Street,WC2B 5JD,
257269034,51.5126288,-0.1209418,Orée,Wellington Street,WC2B 5JD,
257334023,51.5117072,-0.0687445,Long Shot,Leman Street,E1 8EY,
257334025,51.5117826,-0.068805,Mapa Cafe,Leman Street,E1 8EY,
257334026,51.5118201,-0.0688329,Leman's,Leman Street,E1 8EY,
257334520,51.511898,-0.0688099,Purely Fresh,Hooper Street,E1 8BP,
259625999,51.4647725,-0.2642863,11 Coffee & Co,Upper Richmond Road West,SW14 8QR,
259626009,51.4647932,-0.2639417,Lupo Bros,Upper Richmond Road West,SW14 8QR,
260029806,51.5519714,-0.3011291,Cafe & Cool Bar,High Road,,
261548029,51.5209459,-0.1349049,Costa,Tottenham Court Road,W1T 4TB,Costa
261548032,51.5205103,-0.1351196,Penny Drop Cafe,Tottenham Street,,
262902110,51.5469157,-0.0987176,Garden,St. Paul's Road,N1 2LJ,
264032012,51.5679648,-0.111462,Front Room Cafe,Tollington Park,,
264086001,51.5677355,-0.1094145,Common Ground,Stroud Green Road,N4 3EF,
264127744,51.516986,-0.0680909,Starbucks,Whitechapel Road,E1 1DU,Starbucks
264127757,51.5164319,-0.0693812,Grounded,Whitechapel Road,E1 1DU,
264131966,51.5160996,-0.0700349,Whitechapel Gallery Cafe,Whitechapel High Street,E1 7QX,
264131967,51.5159834,-0.0703556,Exmouth Coffee Company,Whitechapel High Street,E1 7QX,
264131973,51.5159158,-0.0705534,Dulce,Whitechapel High Street,E1 7QX,
264157127,51.4258854,0.1036775,Unknown,High Street,,
265619710,51.4087653,-0.1223511,Costa,London Road,SW16 4AH,Costa
